Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-07-24,WaggaWagga,0.6,16.0,0.0,1.2,9.7,W,20.0,ENE,W,9.0,11.0,86.0,54.0,1031.7,1028.7,1.0,1.0,5.6,15.1,No,No
2013-12-27,Perth,18.8,28.3,0.0,10.2,11.2,SSW,43.0,SSW,SW,15.0,19.0,62.0,53.0,1013.1,1012.6,7.0,1.0,23.5,26.5,No,No
2012-03-25,Mildura,9.9,24.4,0.0,3.2,10.4,S,26.0,SSW,W,7.0,9.0,86.0,37.0,1022.5,1020.6,1.0,5.0,12.7,23.8,No,No
2016-11-27,Sydney,19.6,23.5,0.0,9.8,1.7,SE,35.0,SE,ESE,19.0,22.0,71.0,66.0,1017.8,1016.9,7.0,7.0,20.5,21.6,No,No
2011-05-27,Mildura,7.1,14.7,0.0,0.4,0.9,SW,24.0,SW,S,6.0,11.0,89.0,65.0,1024.9,1023.0,7.0,8.0,10.8,13.6,No,No
2011-06-21,PerthAirport,10.6,20.9,0.0,2.4,6.0,SE,26.0,N,S,6.0,6.0,86.0,50.0,1028.1,1026.0,7.0,5.0,15.3,19.8,No,No
2012-10-11,Sale,8.7,13.9,0.4,3.8,1.0,ESE,56.0,ENE,E,7.0,6.0,84.0,88.0,1010.1,1011.7,8.0,8.0,9.4,9.9,No,Yes
2010-10-17,Watsonia,5.1,16.8,2.6,4.0,5.6,W,39.0,WNW,W,13.0,20.0,80.0,57.0,1015.4,1015.3,7.0,7.0,11.1,15.5,Yes,No
2011-10-13,MelbourneAirport,4.1,21.9,0.0,2.8,10.9,N,35.0,W,N,2.0,6.0,78.0,41.0,1021.8,1017.7,4.0,7.0,11.3,21.6,No,No
2014-01-22,Darwin,24.6,32.0,9.0,7.4,5.7,W,54.0,WSW,WSW,13.0,19.0,81.0,58.0,1007.0,1004.0,7.0,7.0,27.2,31.9,Yes,Yes
2009-03-30,PerthAirport,17.4,26.1,0.0,6.2,8.9,SW,46.0,ESE,WSW,19.0,26.0,66.0,47.0,1016.1,1012.1,7.0,1.0,19.5,25.4,No,No
2010-07-09,Townsville,18.8,23.9,0.0,3.2,2.3,ESE,31.0,SSE,E,9.0,13.0,64.0,63.0,1018.4,1016.2,3.0,8.0,22.4,23.3,No,No
2015-06-23,Moree,8.9,20.8,0.0,1.6,7.3,N,33.0,ENE,N,15.0,19.0,71.0,47.0,1028.0,1024.8,7.0,5.0,12.9,19.6,No,No
2009-10-06,Darwin,25.1,36.3,0.0,6.2,10.8,NNW,37.0,SE,NNW,15.0,24.0,74.0,45.0,1013.0,1008.6,2.0,0.0,28.9,32.8,No,No
2009-04-28,Sale,7.9,13.7,2.6,2.0,7.2,W,48.0,WNW,WSW,22.0,19.0,81.0,58.0,1017.9,1019.3,4.0,6.0,9.3,11.6,Yes,No
2010-12-09,CoffsHarbour,21.8,29.1,0.6,5.6,11.6,NNE,63.0,N,NNE,28.0,44.0,65.0,70.0,1015.8,1012.5,3.0,1.0,25.8,26.0,No,No
2012-03-09,CoffsHarbour,14.3,27.2,0.0,4.8,11.7,SW,28.0,SW,E,11.0,17.0,67.0,46.0,1010.6,1008.2,0.0,1.0,21.3,26.0,No,No
2011-06-19,Darwin,15.7,28.2,0.0,5.4,11.1,E,39.0,E,E,19.0,9.0,50.0,22.0,1015.5,1012.2,5.0,3.0,20.4,28.0,No,No
2008-07-02,Perth,6.4,20.7,0.0,1.8,7.0,NE,22.0,ESE,ENE,6.0,9.0,80.0,39.0,1024.1,1019.0,0.0,6.0,11.1,19.7,No,No
2009-06-25,Woomera,9.1,18.4,0.0,3.8,4.4,N,41.0,NNE,NNW,19.0,20.0,54.0,90.0,1012.9,1008.8,6.0,8.0,13.2,14.2,No,Yes
2014-09-26,PerthAirport,11.1,23.1,0.0,4.0,10.9,NW,44.0,N,NW,15.0,28.0,61.0,41.0,1016.8,1012.9,3.0,2.0,18.6,22.0,No,Yes
2010-06-24,NorfolkIsland,13.0,17.8,0.6,3.2,8.9,SSW,39.0,SSW,SSW,15.0,13.0,54.0,59.0,1023.2,1021.2,2.0,4.0,15.6,16.7,No,Yes
2012-02-13,MountGambier,9.6,24.8,0.0,4.0,12.4,S,37.0,SE,SSW,17.0,30.0,78.0,47.0,1021.3,1020.1,6.0,3.0,17.1,23.4,No,No
2010-07-14,Hobart,6.9,14.1,0.2,2.8,5.5,N,43.0,NNW,NW,19.0,28.0,66.0,48.0,988.9,993.0,7.0,7.0,10.7,11.7,No,No
2012-05-26,Nuriootpa,8.4,16.0,2.0,0.0,6.7,WNW,33.0,SW,WNW,9.0,17.0,96.0,70.0,1019.9,1019.5,7.0,6.0,11.4,14.7,Yes,No
2015-04-07,Darwin,26.6,31.2,0.0,6.6,2.3,E,46.0,WSW,SSE,17.0,22.0,74.0,93.0,1009.9,1008.4,7.0,8.0,30.5,24.9,No,Yes
2015-03-18,Sydney,19.7,29.9,0.0,5.8,7.8,SSE,28.0,NNE,ESE,9.0,17.0,76.0,49.0,1007.2,1003.7,7.0,2.0,22.5,27.2,No,No
2010-05-21,Hobart,6.2,11.6,5.6,1.8,5.1,SSW,37.0,NE,SW,4.0,17.0,75.0,66.0,1024.9,1023.4,2.0,6.0,8.5,9.5,Yes,No
2011-01-03,Watsonia,12.6,20.7,0.0,7.6,9.1,SSW,41.0,SSE,SSE,9.0,17.0,60.0,50.0,1018.0,1016.1,7.0,3.0,14.4,19.3,No,No
2008-11-09,Brisbane,20.5,24.0,8.6,5.8,0.1,SE,31.0,SSE,SE,9.0,9.0,70.0,67.0,1013.9,1014.3,7.0,7.0,21.3,22.0,Yes,No
2009-07-31,Cairns,18.7,26.5,0.0,5.6,6.8,SSE,48.0,SSE,ESE,24.0,31.0,68.0,49.0,1018.1,1015.7,5.0,3.0,22.2,24.7,No,No
2016-11-05,Mildura,8.2,24.0,0.0,12.0,12.0,SSW,50.0,SW,SW,22.0,15.0,55.0,22.0,1018.0,1016.5,3.0,2.0,13.4,22.4,No,No
2012-07-06,Brisbane,9.9,20.4,0.0,3.2,9.6,SE,33.0,SSW,SSE,9.0,11.0,65.0,52.0,1027.1,1024.9,1.0,2.0,15.3,18.9,No,No
2016-01-16,Darwin,26.3,33.6,0.0,5.4,8.6,NE,69.0,NNE,NW,7.0,20.0,68.0,74.0,1010.5,1008.3,3.0,8.0,30.6,29.1,No,Yes
2009-02-02,Williamtown,18.5,30.9,0.0,9.4,12.1,ENE,48.0,NNE,ENE,13.0,28.0,74.0,53.0,1015.3,1011.7,3.0,6.0,25.3,28.7,No,No
2010-04-22,Melbourne,16.4,30.1,0.0,3.6,8.9,NNW,52.0,N,NW,28.0,26.0,58.0,31.0,1020.1,1016.5,1.0,5.0,21.7,29.5,No,No
2011-03-11,AliceSprings,18.7,29.2,0.6,4.4,5.1,SE,41.0,SSE,SE,15.0,22.0,95.0,62.0,1006.5,1003.7,8.0,7.0,20.7,27.2,No,No
2015-10-22,Townsville,18.1,29.5,0.0,8.0,12.0,N,35.0,NNE,N,19.0,20.0,59.0,53.0,1017.5,1013.5,5.0,1.0,27.0,28.3,No,No
2007-11-10,Canberra,8.4,22.8,16.2,5.4,7.7,E,31.0,S,ESE,7.0,6.0,82.0,32.0,1024.1,1020.7,7.0,1.0,13.3,21.7,Yes,No
2012-01-24,MountGambier,17.3,36.9,0.0,12.0,13.3,SSW,44.0,N,SSW,17.0,35.0,25.0,24.0,1013.8,1011.9,1.0,1.0,29.9,34.4,No,No
2012-02-06,NorfolkIsland,20.8,22.5,32.8,2.8,0.5,ENE,59.0,NE,ENE,13.0,37.0,96.0,92.0,1001.5,1000.1,8.0,8.0,22.3,21.8,Yes,Yes
2016-10-22,Perth,9.5,28.5,0.0,4.8,12.0,ENE,37.0,ENE,NE,17.0,13.0,34.0,14.0,1023.1,1016.9,0.0,0.0,19.0,27.9,No,No
2010-02-07,SydneyAirport,20.3,24.0,54.0,7.4,0.2,S,72.0,S,S,31.0,31.0,92.0,87.0,1021.5,1020.7,7.0,8.0,21.1,23.5,Yes,Yes
2009-11-25,NorfolkIsland,18.2,23.0,0.0,7.0,6.7,SE,39.0,SSE,SSE,20.0,24.0,82.0,70.0,1021.1,1019.1,7.0,4.0,20.9,21.6,No,No
2009-02-22,Sale,11.6,24.3,0.0,5.0,10.3,E,46.0,ENE,E,11.0,35.0,93.0,53.0,1018.2,1015.8,7.0,3.0,16.6,23.8,No,No
2010-10-25,MelbourneAirport,4.8,22.5,0.0,4.6,12.6,N,43.0,N,N,7.0,31.0,66.0,35.0,1022.9,1018.0,1.0,3.0,11.3,21.3,No,No
2012-05-04,Cairns,20.2,30.1,0.0,5.6,10.9,SE,35.0,SSE,SE,19.0,26.0,68.0,55.0,1012.9,1009.9,1.0,1.0,26.4,28.5,No,No
2009-11-23,Perth,11.9,33.6,0.0,7.6,13.2,SW,31.0,NE,WSW,19.0,17.0,25.0,17.0,1022.8,1020.1,0.0,0.0,26.9,32.0,No,No
2015-03-12,MountGambier,9.8,20.4,0.4,4.4,7.3,SSW,39.0,SSW,SSW,9.0,28.0,94.0,36.0,1021.4,1021.8,7.0,5.0,13.9,19.1,No,No
2012-09-08,MelbourneAirport,8.7,15.2,0.6,3.8,5.2,WSW,61.0,W,WSW,31.0,33.0,68.0,63.0,1016.9,1017.5,7.0,7.0,12.1,13.8,No,No
2009-11-08,Watsonia,15.2,33.7,0.0,12.0,13.2,N,31.0,NE,ESE,7.0,11.0,46.0,23.0,1027.7,1024.8,0.0,1.0,26.5,33.1,No,No
2011-09-06,MelbourneAirport,10.6,16.9,0.0,5.2,4.2,W,74.0,NW,W,30.0,37.0,45.0,43.0,1011.1,1012.9,7.0,5.0,16.3,12.7,No,No
2013-03-07,NorfolkIsland,19.6,24.7,0.0,6.8,9.6,ESE,48.0,ESE,SE,28.0,28.0,65.0,55.0,1016.3,1014.8,4.0,3.0,22.2,23.7,No,No
2008-07-24,Hobart,2.7,12.8,0.0,1.2,7.1,NW,30.0,NW,NNW,17.0,11.0,75.0,45.0,1032.2,1028.9,2.0,2.0,5.3,12.1,No,No
2009-07-11,Cobar,8.4,18.4,0.0,2.8,7.0,ENE,33.0,NE,N,15.0,17.0,65.0,42.0,1019.7,1015.2,4.0,3.0,10.9,17.9,No,No
2013-03-21,MountGambier,15.6,20.4,1.2,9.2,4.1,N,94.0,NW,NW,37.0,46.0,81.0,88.0,998.9,998.2,7.0,8.0,17.7,16.0,Yes,Yes
2009-07-13,Moree,9.0,19.5,0.0,3.2,6.9,WSW,39.0,WNW,SW,15.0,26.0,47.0,36.0,1013.0,1011.1,4.0,6.0,13.6,18.7,No,Yes
2016-07-03,Perth,6.3,16.6,0.0,3.0,5.3,S,33.0,S,SSE,4.0,17.0,82.0,57.0,1024.0,1023.9,5.0,4.0,12.2,15.7,No,No
2011-05-31,Darwin,16.8,29.8,0.0,6.4,11.0,ESE,39.0,ESE,ESE,7.0,20.0,52.0,28.0,1014.6,1010.8,3.0,4.0,21.6,29.4,No,No
2011-12-21,Cairns,23.3,32.7,0.0,7.2,12.2,SE,46.0,SSE,ESE,24.0,26.0,63.0,52.0,1008.2,1005.7,3.0,2.0,28.2,30.8,No,No
2015-04-28,Townsville,14.1,28.9,0.0,8.2,11.0,E,37.0,SSE,ENE,13.0,30.0,45.0,42.0,1019.0,1014.7,1.0,1.0,23.9,27.3,No,No
2009-02-12,Woomera,13.9,27.8,0.0,14.6,12.5,SSE,46.0,SE,SSE,30.0,19.0,48.0,17.0,1019.3,1016.5,1.0,0.0,16.8,25.5,No,No
2013-08-18,Portland,8.1,13.1,13.2,2.0,6.5,W,94.0,NW,W,31.0,56.0,90.0,81.0,999.3,1000.5,8.0,8.0,11.7,9.5,Yes,Yes
2012-01-06,NorfolkIsland,19.5,23.3,0.4,3.8,6.6,SSE,48.0,SSE,S,28.0,31.0,85.0,71.0,1007.2,1005.5,7.0,5.0,20.2,22.0,No,No
2009-07-27,Williamtown,7.3,18.0,2.6,0.4,9.6,WNW,37.0,WNW,WNW,26.0,26.0,79.0,42.0,1016.3,1015.5,3.0,2.0,10.3,17.4,Yes,No
2016-01-10,Hobart,15.2,26.1,0.0,10.2,8.6,SSE,39.0,N,SE,11.0,24.0,62.0,48.0,1018.5,1012.5,7.0,6.0,18.9,24.3,No,No
2013-01-15,Mildura,11.9,34.9,0.0,6.2,13.4,S,39.0,ENE,ESE,15.0,15.0,35.0,9.0,1015.7,1013.0,1.0,1.0,21.1,32.7,No,No
2010-06-29,Cobar,0.0,12.7,0.0,1.4,10.6,N,24.0,NE,NNE,7.0,11.0,67.0,39.0,1022.6,1019.7,0.0,0.0,6.6,11.8,No,No
2016-12-17,Brisbane,22.4,31.0,0.0,8.0,12.3,NE,31.0,NNW,NNE,11.0,11.0,50.0,54.0,1013.1,1009.4,1.0,4.0,28.1,29.1,No,Yes
2015-03-17,Cairns,22.8,32.3,0.0,9.4,11.3,SSE,39.0,S,SE,17.0,30.0,60.0,49.0,1011.7,1008.4,3.0,7.0,28.4,31.3,No,No
2010-11-23,Darwin,25.8,33.6,6.6,4.8,8.4,SSW,44.0,N,WNW,6.0,20.0,64.0,58.0,1009.5,1005.5,5.0,6.0,30.8,32.8,Yes,No
2013-06-10,Townsville,19.9,27.7,0.0,5.0,1.0,ESE,39.0,SSE,SE,17.0,20.0,68.0,58.0,1017.0,1014.1,7.0,7.0,22.8,25.4,No,No
2010-09-18,MountGambier,8.5,12.4,0.4,1.0,2.5,SW,39.0,SW,SW,24.0,24.0,95.0,85.0,1024.4,1023.0,6.0,7.0,10.6,10.9,No,Yes
2009-12-16,Hobart,16.3,34.0,0.0,7.6,2.2,NW,72.0,NNW,WNW,39.0,30.0,24.0,17.0,1006.6,1003.3,7.0,6.0,21.6,32.9,No,Yes
2013-05-27,Cairns,20.3,26.6,9.8,6.2,8.8,SSE,57.0,SSE,SSE,24.0,28.0,83.0,62.0,1018.5,1016.7,5.0,4.0,22.3,25.3,Yes,Yes
2014-08-05,Williamtown,4.4,21.1,0.0,1.6,9.6,W,31.0,WNW,SSE,19.0,20.0,86.0,47.0,1032.3,1029.7,1.0,1.0,11.6,17.7,No,No
2014-05-25,Sydney,15.5,26.9,0.0,3.4,7.1,W,26.0,W,ESE,19.0,17.0,75.0,43.0,1018.3,1017.1,5.0,2.0,17.2,24.9,No,No
2010-11-18,Mildura,10.5,24.1,0.0,6.0,11.6,SSW,43.0,SSW,SSW,13.0,20.0,65.0,39.0,1018.8,1017.1,1.0,6.0,16.6,23.7,No,No
2009-06-30,MelbourneAirport,11.8,18.1,1.2,4.0,4.8,N,91.0,NNE,N,50.0,52.0,78.0,63.0,999.1,990.2,6.0,7.0,13.2,16.4,Yes,Yes
2016-06-18,Brisbane,14.0,22.5,0.0,2.0,1.8,W,11.0,WSW,NE,4.0,6.0,82.0,71.0,1021.4,1017.1,6.0,7.0,17.5,21.7,No,Yes
2015-08-05,Townsville,14.1,26.1,0.0,6.6,10.4,NE,35.0,SW,ENE,22.0,30.0,30.0,40.0,1018.5,1014.6,1.0,1.0,21.1,24.7,No,No
2009-08-26,Hobart,5.7,11.0,0.8,3.8,4.2,WNW,87.0,NW,WNW,35.0,22.0,57.0,55.0,987.0,987.0,7.0,3.0,8.6,8.8,No,Yes
2011-03-08,Portland,18.5,23.9,0.0,10.2,0.0,NNW,37.0,NNW,W,22.0,17.0,50.0,94.0,1008.4,1008.4,5.0,8.0,23.1,19.4,No,Yes
2013-04-12,Brisbane,18.2,23.7,0.2,2.2,1.7,E,30.0,SSE,SE,7.0,7.0,76.0,79.0,1021.0,1017.8,8.0,7.0,21.4,22.7,No,Yes
2010-01-26,Darwin,28.2,33.1,0.0,6.2,6.4,WSW,46.0,W,WSW,22.0,28.0,76.0,62.0,1007.2,1004.6,7.0,7.0,29.7,32.5,No,No
2014-02-26,Sale,14.7,20.5,0.4,7.8,0.0,WSW,28.0,SW,S,7.0,13.0,81.0,62.0,1011.8,1012.0,8.0,8.0,17.5,19.4,No,No
2014-09-02,Hobart,6.8,13.3,5.0,1.8,7.3,SSW,46.0,SSW,S,17.0,17.0,49.0,75.0,1017.4,1018.0,2.0,7.0,9.4,9.2,Yes,Yes
2012-10-16,Perth,8.8,23.3,0.0,4.0,11.2,SW,33.0,ESE,SSW,9.0,17.0,66.0,53.0,1021.9,1018.2,1.0,7.0,18.1,22.4,No,No
2013-04-26,SydneyAirport,11.8,26.6,0.0,3.4,10.7,WNW,41.0,WNW,S,17.0,13.0,47.0,30.0,1022.8,1019.0,1.0,0.0,18.8,26.4,No,No
2010-08-29,Townsville,20.1,23.7,0.2,3.6,0.0,ESE,35.0,SSW,SE,11.0,19.0,64.0,65.0,1019.8,1017.6,7.0,8.0,21.5,23.3,No,Yes
2014-02-16,Sale,18.6,24.8,0.4,5.4,7.5,W,50.0,WSW,W,15.0,28.0,70.0,47.0,1005.7,1007.1,7.0,6.0,19.0,23.0,No,No
2009-11-20,Perth,12.4,20.8,0.6,6.2,7.7,SSW,33.0,SSW,SSW,7.0,17.0,61.0,47.0,1019.9,1018.4,7.0,6.0,16.6,20.0,No,No
2014-08-10,Portland,7.7,11.3,6.6,1.8,7.7,WSW,48.0,SW,SSW,20.0,19.0,63.0,67.0,1026.8,1027.9,8.0,8.0,9.9,9.7,Yes,Yes
2013-11-12,PerthAirport,15.1,29.4,0.0,9.2,12.8,SW,43.0,S,SW,24.0,26.0,60.0,43.0,1013.3,1010.3,1.0,1.0,20.5,28.5,No,No
2012-06-09,MountGambier,7.4,12.6,0.2,0.8,1.3,SSE,19.0,WNW,S,7.0,11.0,93.0,58.0,1030.4,1028.4,8.0,8.0,9.2,12.3,No,No
2014-12-19,SydneyAirport,18.5,22.7,0.0,6.6,10.8,SSW,69.0,S,SSE,37.0,28.0,61.0,46.0,1012.6,1013.3,1.0,1.0,19.9,21.2,No,No
2013-05-07,Nuriootpa,7.2,26.5,0.0,2.8,7.8,WNW,30.0,ENE,W,7.0,15.0,55.0,25.0,1022.0,1019.7,6.0,6.0,17.5,26.0,No,No
2013-05-06,Sydney,10.8,20.1,0.0,3.4,8.2,SSW,35.0,W,S,13.0,17.0,68.0,60.0,1026.6,1024.5,3.0,7.0,14.3,19.2,No,No
2016-08-16,Perth,7.4,19.9,4.0,1.8,8.5,NW,31.0,NNE,NW,11.0,17.0,91.0,52.0,1018.6,1015.4,2.0,3.0,12.1,19.3,Yes,Yes
2009-02-15,Portland,15.3,21.0,0.0,5.0,10.1,ESE,52.0,ESE,SE,28.0,31.0,80.0,72.0,1020.7,1020.5,5.0,6.0,17.4,18.8,No,No
2014-11-24,Portland,11.7,18.9,1.6,6.8,8.6,W,56.0,SW,W,9.0,26.0,89.0,86.0,1009.1,1010.3,8.0,8.0,14.8,15.1,Yes,Yes
2009-01-29,MountGambier,21.2,43.6,0.0,13.8,11.4,NW,69.0,NNW,NNW,26.0,39.0,23.0,12.0,1007.4,1007.5,2.0,7.0,35.2,40.1,No,No
2011-11-25,Canberra,10.2,16.2,6.6,4.4,0.4,ESE,31.0,SSE,ESE,9.0,13.0,89.0,91.0,1022.9,1019.5,8.0,8.0,12.8,15.4,Yes,Yes
2009-05-23,PerthAirport,11.0,16.6,21.2,4.0,4.0,SSW,56.0,SW,SSW,11.0,30.0,93.0,58.0,1009.4,1009.9,7.0,2.0,13.6,15.2,Yes,No
2009-04-17,Townsville,23.7,30.6,2.0,2.6,7.7,ENE,37.0,SE,ENE,15.0,26.0,71.0,66.0,1012.8,1010.6,6.0,7.0,27.4,29.0,Yes,No
2011-02-07,Williamtown,17.3,22.9,12.6,10.0,0.0,SSE,37.0,W,SSE,9.0,17.0,83.0,61.0,1023.4,1020.3,7.0,8.0,19.0,22.1,Yes,No
2012-03-06,Portland,8.9,19.9,0.4,2.4,6.6,SSE,43.0,SSW,SSE,15.0,24.0,83.0,72.0,1023.9,1025.6,8.0,7.0,15.3,17.5,No,No
2014-11-21,Mildura,15.2,30.0,0.0,8.2,12.1,WSW,35.0,SSW,WSW,15.0,13.0,60.0,27.0,1013.3,1011.1,2.0,3.0,19.1,27.7,No,No
2016-04-30,SydneyAirport,18.8,26.9,0.0,3.4,4.5,N,37.0,N,NNW,11.0,9.0,73.0,52.0,1018.4,1015.5,8.0,6.0,21.3,26.6,No,Yes
2013-09-13,Sydney,10.0,18.5,0.0,5.6,6.1,SSW,41.0,SW,ENE,20.0,24.0,67.0,56.0,1021.9,1018.1,7.0,7.0,14.9,16.9,No,Yes
2009-07-29,Darwin,18.4,30.7,0.0,7.8,11.1,ESE,41.0,SE,S,28.0,15.0,30.0,14.0,1017.6,1013.6,3.0,2.0,21.0,30.1,No,No
2012-03-01,WaggaWagga,16.2,23.3,59.8,4.0,0.0,E,67.0,NE,WNW,13.0,24.0,96.0,92.0,1003.4,1001.1,8.0,8.0,19.2,22.5,Yes,Yes
2012-10-31,Brisbane,16.8,29.2,0.0,4.0,8.9,ESE,31.0,SSW,NE,6.0,9.0,56.0,74.0,1017.7,1014.7,2.0,5.0,25.1,24.0,No,No
2015-10-14,NorfolkIsland,12.8,20.7,0.0,2.8,9.4,W,28.0,W,W,9.0,17.0,62.0,68.0,1023.5,1021.8,4.0,4.0,19.5,19.6,No,Yes
2014-10-06,Brisbane,14.4,27.2,0.0,7.2,11.2,ENE,24.0,E,ENE,2.0,11.0,49.0,39.0,1020.4,1015.9,1.0,1.0,23.6,25.6,No,No
2009-06-07,Portland,5.0,11.7,6.2,1.0,3.3,SW,22.0,N,NNW,7.0,6.0,99.0,94.0,1005.6,1004.7,8.0,8.0,7.8,10.8,Yes,Yes
2011-02-17,Sale,17.3,24.0,0.0,4.0,0.9,WSW,28.0,WSW,SE,11.0,9.0,86.0,84.0,1012.9,1013.3,7.0,8.0,21.1,20.6,No,Yes
2013-11-10,Portland,8.4,15.3,2.0,3.6,11.8,SE,35.0,SSE,SSE,15.0,19.0,82.0,62.0,1025.0,1024.6,8.0,8.0,9.9,14.1,Yes,No
2009-03-12,Sale,12.5,20.9,0.0,6.0,0.7,WSW,33.0,WNW,W,6.0,11.0,90.0,87.0,1018.4,1018.1,7.0,8.0,17.0,20.5,No,Yes
2013-11-30,Sale,10.2,20.0,0.0,6.0,9.0,E,35.0,WNW,E,20.0,20.0,67.0,48.0,1022.1,1021.0,8.0,1.0,13.7,18.8,No,No
2009-01-02,SydneyAirport,18.5,23.0,0.0,11.0,5.9,S,63.0,SSE,SE,15.0,35.0,63.0,58.0,1012.9,1014.1,5.0,6.0,20.6,20.1,No,No
2011-03-05,Darwin,24.9,29.6,0.4,3.4,1.1,SW,41.0,NNW,W,13.0,9.0,81.0,84.0,1009.1,1006.9,7.0,7.0,28.0,26.0,No,No
2013-01-04,MelbourneAirport,22.1,41.5,0.0,14.6,12.5,NNE,69.0,N,N,43.0,39.0,22.0,12.0,1009.2,1005.4,1.0,0.0,31.6,40.1,No,No
2010-04-04,Watsonia,10.4,25.8,0.0,4.4,9.7,N,20.0,NE,NNE,6.0,9.0,80.0,39.0,1022.0,1017.1,5.0,6.0,14.7,25.3,No,No
2013-12-07,PerthAirport,17.1,28.0,0.0,9.4,10.9,W,37.0,NW,W,6.0,24.0,65.0,53.0,1007.3,1008.7,6.0,7.0,23.9,26.3,No,No
2012-11-16,Canberra,11.2,23.8,0.0,6.4,6.0,ENE,54.0,NNE,NNW,7.0,26.0,55.0,35.0,1010.6,1007.5,4.0,8.0,16.0,20.3,No,Yes
2010-08-03,Brisbane,10.2,20.7,0.0,9.2,10.2,W,39.0,W,W,17.0,13.0,54.0,38.0,1014.9,1012.2,1.0,1.0,13.8,20.2,No,No
2014-11-06,PerthAirport,10.7,22.4,0.0,8.0,5.5,WSW,52.0,WNW,NW,6.0,30.0,59.0,53.0,1012.1,1008.1,8.0,7.0,18.1,20.0,No,Yes
2016-12-26,Perth,16.2,32.7,0.0,12.2,13.1,WSW,41.0,ENE,WSW,11.0,19.0,46.0,47.0,1006.7,1003.7,0.0,1.0,25.0,26.1,No,No
2012-05-11,Watsonia,10.0,17.8,0.6,3.2,6.0,WSW,57.0,NW,W,13.0,13.0,79.0,69.0,1018.5,1017.5,5.0,5.0,12.7,14.6,No,No
2012-03-06,Townsville,24.9,32.1,0.0,4.0,9.4,N,33.0,W,NE,9.0,15.0,81.0,65.0,1009.5,1005.6,5.0,1.0,28.3,31.4,No,No
2015-03-08,SydneyAirport,19.7,24.6,0.0,5.8,6.7,S,41.0,SSW,S,9.0,30.0,85.0,76.0,1011.2,1009.5,7.0,7.0,21.2,23.4,No,No
2017-05-30,PerthAirport,11.4,25.4,0.0,3.6,8.2,ENE,37.0,NE,W,17.0,13.0,48.0,34.0,1023.0,1020.2,2.0,7.0,16.5,23.7,No,No
2010-09-09,Mildura,10.6,22.6,0.8,3.0,9.3,W,35.0,NNW,W,17.0,17.0,71.0,54.0,1011.3,1006.7,7.0,7.0,15.5,20.7,No,No
2010-11-03,Woomera,11.2,24.1,0.0,8.0,12.9,SE,43.0,SE,S,19.0,17.0,67.0,32.0,1024.1,1020.8,0.0,0.0,15.4,22.8,No,No
2012-07-19,SydneyAirport,7.4,14.2,0.0,3.6,5.4,SSW,56.0,WSW,SSW,19.0,35.0,64.0,60.0,1020.2,1020.3,4.0,5.0,11.6,13.4,No,No
2009-09-11,MelbourneAirport,4.9,21.3,0.0,5.2,9.1,N,100.0,N,N,57.0,76.0,57.0,28.0,1016.3,1009.3,2.0,7.0,11.9,20.0,No,No
2013-08-23,Cairns,19.5,27.6,0.0,3.6,6.0,SE,44.0,S,ESE,17.0,24.0,73.0,59.0,1018.2,1016.3,6.0,7.0,22.9,25.0,No,Yes
2015-07-09,Watsonia,4.1,12.8,0.0,2.4,0.1,NNE,20.0,ENE,NNE,4.0,4.0,99.0,66.0,1027.6,1024.0,7.0,7.0,8.0,12.5,No,No
2009-12-19,Cobar,14.3,30.9,0.2,4.0,12.5,WSW,31.0,SSE,WSW,11.0,9.0,25.0,15.0,1017.8,1014.9,1.0,0.0,22.5,29.1,No,No
2013-11-12,Nuriootpa,8.3,21.1,0.0,7.6,12.9,SSW,44.0,SE,SSE,19.0,19.0,60.0,27.0,1019.6,1017.2,2.0,5.0,14.1,19.9,No,No
2010-04-11,Moree,16.7,31.5,0.0,7.2,4.5,W,35.0,NNE,SW,6.0,19.0,59.0,38.0,1013.0,1009.2,6.0,7.0,23.1,29.6,No,No
2010-02-15,Darwin,27.7,32.8,0.0,7.6,9.4,WNW,37.0,W,WNW,19.0,28.0,77.0,65.0,1009.1,1005.9,7.0,7.0,30.1,31.5,No,No
2016-05-02,Watsonia,8.4,17.0,0.2,3.2,7.4,NNE,57.0,N,N,15.0,24.0,59.0,51.0,1013.9,1010.0,7.0,5.0,12.4,16.6,No,No
2012-06-16,Nuriootpa,0.2,15.5,0.0,1.4,7.4,WNW,46.0,SW,W,2.0,28.0,78.0,54.0,1016.0,1016.4,3.0,7.0,8.3,14.0,No,Yes
2014-09-21,Watsonia,7.8,17.5,0.0,2.8,9.6,WSW,30.0,E,SSW,11.0,7.0,61.0,54.0,1031.6,1029.2,7.0,1.0,12.8,17.2,No,No
2013-12-01,Brisbane,16.0,25.6,14.0,3.6,12.8,SE,39.0,SSE,ESE,7.0,17.0,50.0,48.0,1022.0,1019.2,4.0,2.0,24.0,23.6,Yes,No
2009-10-19,Cobar,9.9,28.6,0.0,7.0,12.9,NW,30.0,ESE,SSW,13.0,9.0,27.0,13.0,1026.3,1022.6,0.0,0.0,19.4,27.3,No,No
