,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
3041,14.1,26.3,0.0,6.8,10.7,ENE,37.0,SE,ENE,7.0,30.0,63.0,54.0,1021.0,1.0,21.2,No,No
3042,16.4,25.4,17.6,2.0,10.3,S,39.0,SSW,SSE,17.0,17.0,79.0,55.0,1011.4,6.0,20.0,Yes,No
3043,6.5,16.3,0.0,3.6,9.6,S,46.0,W,S,28.0,24.0,54.0,47.0,1027.4,1.0,8.2,No,No
3044,18.2,33.8,0.4,10.4,10.9,NE,50.0,NNE,SW,30.0,28.0,27.0,30.0,1006.6,3.0,29.5,No,No
3045,19.8,34.9,0.0,54.0,11.4,NE,39.0,ENE,ESE,17.0,15.0,48.0,26.0,1021.1,1.0,26.1,No,No
3046,8.5,19.8,0.0,1.6,9.6,NE,28.0,NW,NE,13.0,22.0,74.0,50.0,1028.9,2.0,12.3,No,No
3047,8.4,16.0,0.0,0.0,3.7,NNW,37.0,NNW,NNW,13.0,19.0,78.0,54.0,1007.8,7.0,9.3,No,No
3048,7.7,20.3,0.0,1.8,9.1,E,19.0,ENE,WSW,7.0,7.0,72.0,60.0,1019.8,1.0,12.9,No,No
3049,17.7,24.7,0.0,8.0,13.1,NW,31.0,NW,N,15.0,15.0,68.0,60.0,1015.5,4.0,21.4,No,No
3050,15.8,27.0,0.0,9.2,12.0,NE,26.0,NNE,NNE,7.0,9.0,52.0,53.0,1018.5,1.0,25.5,No,No
3051,15.9,21.9,0.0,6.8,2.0,NNW,56.0,N,NNW,22.0,4.0,55.0,94.0,1004.5,7.0,21.7,No,Yes
3052,21.6,31.3,0.0,4.4,7.6,NNE,28.0,ENE,NNE,9.0,15.0,61.0,56.0,1012.8,1.0,28.4,No,No
3053,21.2,30.7,0.0,6.4,9.7,NNW,30.0,NE,NNW,9.0,19.0,74.0,60.0,1013.2,1.0,26.2,No,No
3054,8.0,24.2,0.0,3.0,10.8,E,20.0,E,S,13.0,4.0,69.0,44.0,1032.9,1.0,16.3,No,No
3055,22.4,38.7,0.0,20.2,13.2,SE,46.0,ESE,SE,31.0,13.0,21.0,7.0,1017.4,2.0,28.0,No,No
3056,14.7,33.4,0.0,7.8,7.8,NW,33.0,NE,SSW,9.0,9.0,59.0,21.0,1021.4,3.0,21.6,No,No
3057,21.9,31.6,0.0,10.0,9.9,ESE,43.0,SE,SE,22.0,22.0,25.0,18.0,1015.8,7.0,23.5,No,No
3058,12.0,31.3,0.0,11.2,13.1,SSE,31.0,SSE,ESE,19.0,17.0,54.0,22.0,1017.8,0.0,16.9,No,No
3059,9.0,18.5,0.0,4.0,9.9,W,35.0,WNW,W,17.0,19.0,58.0,32.0,1017.4,1.0,11.8,No,No
3060,9.6,17.2,0.4,1.2,3.6,SSW,26.0,S,S,4.0,15.0,90.0,66.0,1029.4,7.0,13.4,No,No
3061,10.2,24.6,0.0,12.0,12.6,S,52.0,S,S,24.0,28.0,57.0,20.0,1020.1,0.0,13.3,No,No
3062,14.0,25.3,0.0,4.8,10.5,NNE,30.0,N,NNE,6.0,9.0,61.0,57.0,1018.7,1.0,21.4,No,No
3063,7.6,15.9,12.8,3.2,6.6,SSW,41.0,SSW,SSW,22.0,30.0,85.0,64.0,1020.2,7.0,12.6,Yes,Yes
3064,20.8,27.0,0.0,6.2,3.5,E,39.0,E,E,20.0,26.0,66.0,64.0,1016.2,7.0,23.4,No,No
3065,8.9,14.9,0.0,3.0,9.6,SSW,44.0,WSW,SSW,28.0,28.0,60.0,51.0,1022.0,1.0,12.1,No,No
3066,18.6,25.6,0.0,7.0,6.0,SSE,31.0,SW,SSE,9.0,17.0,59.0,57.0,1019.9,5.0,23.0,No,No
3067,26.0,34.3,0.0,6.0,10.8,ESE,33.0,E,SE,24.0,9.0,72.0,49.0,1008.9,1.0,28.8,No,No
3068,11.7,19.0,14.0,1.4,6.7,WNW,33.0,W,W,9.0,17.0,80.0,66.0,1021.6,3.0,16.0,Yes,No
3069,3.9,13.8,0.0,1.2,6.2,NNE,33.0,NE,NNE,9.0,9.0,90.0,67.0,1022.1,7.0,7.1,No,No
3070,3.8,16.4,2.8,2.4,10.2,ENE,26.0,NNW,ENE,6.0,6.0,72.0,42.0,1028.5,1.0,10.3,Yes,No
3071,20.8,32.8,0.0,10.8,7.8,SSE,46.0,ESE,SE,24.0,17.0,50.0,26.0,1021.5,0.0,23.3,No,No
3072,6.5,20.7,0.0,4.4,11.7,SSW,35.0,E,SSW,9.0,17.0,56.0,48.0,1029.6,1.0,15.5,No,No
3073,14.6,16.4,38.2,7.2,0.5,SSW,56.0,SSW,SSW,33.0,41.0,86.0,75.0,1026.1,7.0,15.5,Yes,Yes
3074,14.4,31.3,0.0,7.2,11.1,NE,33.0,NW,ENE,17.0,19.0,54.0,33.0,1030.6,0.0,21.9,No,No
3075,11.1,26.9,0.0,2.6,3.8,NW,63.0,W,NW,9.0,17.0,66.0,39.0,1018.2,7.0,16.6,No,Yes
3076,8.5,13.7,0.0,1.8,0.0,N,46.0,ENE,NE,6.0,11.0,87.0,78.0,1017.6,8.0,9.9,No,Yes
3077,20.3,41.3,0.0,14.6,8.9,SE,56.0,NNW,NNW,24.0,15.0,23.0,10.0,1009.8,1.0,33.7,No,Yes
3078,6.7,22.0,0.0,2.2,9.4,NE,24.0,E,ENE,7.0,9.0,67.0,45.0,1025.6,0.0,14.1,No,No
3079,15.1,29.4,0.2,6.2,9.9,SE,35.0,SSW,S,9.0,17.0,86.0,34.0,1016.3,3.0,18.6,No,No
3080,12.3,27.9,0.0,5.0,10.7,SSW,28.0,SSW,NE,15.0,20.0,57.0,30.0,1018.3,0.0,20.9,No,No
3081,12.1,25.8,0.0,4.2,10.5,NE,20.0,SW,NNE,4.0,7.0,69.0,51.0,1023.3,1.0,19.3,No,No
3082,7.4,11.7,0.0,2.2,0.0,W,46.0,W,SW,26.0,9.0,74.0,74.0,1015.3,8.0,9.3,No,Yes
3083,15.4,22.3,0.2,4.2,8.3,ENE,52.0,N,NE,13.0,35.0,60.0,48.0,1022.5,6.0,18.9,No,No
3084,9.0,18.8,0.4,4.4,6.8,SW,44.0,W,SSW,22.0,24.0,74.0,51.0,1017.5,3.0,13.4,No,No
3085,8.3,14.7,0.0,2.4,7.4,SSW,24.0,SSW,SSW,13.0,7.0,79.0,55.0,1021.8,7.0,10.6,No,No
3086,12.3,24.2,0.0,9.2,10.5,W,24.0,WSW,ENE,7.0,13.0,47.0,34.0,1022.7,1.0,18.4,No,No
3087,18.8,36.2,0.0,21.2,13.1,ENE,50.0,E,E,15.0,28.0,22.0,13.0,1010.4,1.0,30.4,No,No
3088,22.6,31.6,0.0,6.8,10.7,NNW,31.0,NNE,N,7.0,15.0,69.0,73.0,1008.0,6.0,28.8,No,No
3089,5.2,24.2,0.0,4.0,9.7,NNE,37.0,NE,NNE,13.0,9.0,43.0,28.0,1028.7,0.0,15.8,No,No
3090,22.0,30.3,0.8,2.0,5.2,E,37.0,SSE,E,11.0,22.0,77.0,53.0,1019.1,7.0,25.3,No,No
3091,20.6,30.1,0.0,9.8,12.2,N,39.0,ENE,N,20.0,15.0,57.0,51.0,1013.8,6.0,27.9,No,No
3092,27.2,35.1,0.0,7.4,11.5,NW,37.0,NNW,NW,15.0,20.0,68.0,46.0,1012.5,3.0,30.3,No,No
3093,8.7,19.7,0.0,4.0,7.6,NNE,39.0,NNW,NNE,4.0,22.0,60.0,37.0,1014.2,2.0,13.6,No,Yes
3094,21.6,31.5,0.0,7.2,10.8,NNW,31.0,SSW,NNW,7.0,20.0,70.0,56.0,1015.7,1.0,27.3,No,No
3095,18.1,30.5,0.0,6.8,11.0,E,35.0,E,NW,19.0,20.0,46.0,26.0,1019.3,1.0,23.7,No,No
3096,17.8,20.5,0.0,4.0,0.0,WSW,20.0,E,SE,7.0,11.0,72.0,87.0,1016.2,7.0,20.0,No,Yes
3097,15.6,30.6,0.0,15.4,8.1,WSW,46.0,NE,WSW,20.0,9.0,77.0,35.0,1012.9,7.0,19.5,No,No
3098,17.5,27.7,0.0,3.4,5.9,ENE,35.0,SSW,E,19.0,26.0,66.0,48.0,1020.1,5.0,21.1,No,No
3099,12.5,18.3,0.0,1.8,9.9,SE,35.0,S,SE,15.0,19.0,75.0,66.0,1023.5,1.0,17.0,No,No
3100,17.1,19.6,3.8,1.4,0.0,E,56.0,ESE,E,24.0,31.0,91.0,83.0,1017.6,8.0,19.5,Yes,Yes
3101,17.3,24.5,0.2,3.6,9.7,E,30.0,E,ESE,15.0,15.0,63.0,60.0,1018.2,1.0,22.1,No,No
3102,0.5,15.2,0.4,1.8,7.2,E,28.0,NNW,SW,6.0,9.0,84.0,59.0,1027.1,3.0,8.7,No,No
3103,14.9,26.0,0.0,10.0,11.5,SSE,39.0,SSE,S,24.0,22.0,36.0,25.0,1016.1,4.0,19.1,No,No
3104,12.7,17.2,0.0,7.4,5.6,N,98.0,N,NW,50.0,28.0,49.0,49.0,1001.0,7.0,16.8,No,Yes
3105,15.8,21.5,18.4,1.6,0.0,SSE,33.0,NNE,SW,7.0,13.0,98.0,60.0,1013.4,7.0,16.8,Yes,No
3106,19.1,31.3,0.0,5.8,11.0,NNW,31.0,SSW,NNW,6.0,24.0,74.0,61.0,1014.3,1.0,25.9,No,No
3107,8.9,24.6,0.0,3.0,8.4,SSE,30.0,N,NE,15.0,13.0,88.0,41.0,1030.1,3.0,11.8,No,No
3108,20.5,25.7,0.0,4.0,4.7,SSE,52.0,SSE,SSE,19.0,24.0,73.0,67.0,1020.3,7.0,22.5,No,No
3109,10.0,26.7,0.2,2.4,7.2,W,39.0,NNE,W,4.0,20.0,97.0,48.0,1014.4,2.0,13.6,No,No
3110,6.5,23.5,0.0,3.6,11.4,NW,35.0,WNW,NNW,4.0,24.0,74.0,47.0,1022.0,1.0,14.8,No,No
3111,21.0,28.6,0.0,5.6,8.9,E,46.0,SSW,E,4.0,28.0,82.0,62.0,1022.7,7.0,22.3,No,No
3112,7.0,13.3,0.0,1.4,0.1,NNE,41.0,N,N,19.0,19.0,82.0,69.0,1021.7,7.0,9.5,No,Yes
3113,5.8,14.0,0.0,1.4,7.7,NW,39.0,NNW,ESE,11.0,13.0,57.0,48.0,1010.9,7.0,8.1,No,No
3114,17.1,30.9,0.0,8.6,13.0,E,33.0,ENE,SSW,17.0,13.0,48.0,32.0,1017.0,3.0,21.7,No,No
3115,14.1,25.9,0.0,11.6,12.3,SW,44.0,SSW,S,22.0,24.0,38.0,19.0,1011.9,0.0,14.8,No,No
3116,7.0,18.4,0.0,3.6,9.4,NE,43.0,ENE,N,17.0,7.0,53.0,37.0,1026.7,2.0,12.5,No,No
3117,14.9,23.4,0.0,5.0,8.3,SW,39.0,SSE,SW,13.0,22.0,70.0,51.0,1016.5,7.0,18.2,No,No
3118,13.1,24.7,0.0,10.8,10.3,SE,44.0,SE,SSE,22.0,20.0,52.0,23.0,1028.2,1.0,15.6,No,No
3119,12.3,23.0,0.4,3.0,5.0,NE,28.0,NW,NE,9.0,15.0,90.0,58.0,1013.7,8.0,15.3,No,Yes
3120,15.2,19.3,0.0,4.0,0.0,SE,43.0,SE,S,20.0,20.0,60.0,74.0,1018.3,8.0,16.0,No,Yes
3121,13.3,16.1,0.0,2.0,0.0,WSW,17.0,S,SSW,2.0,2.0,76.0,90.0,1025.1,8.0,15.8,No,Yes
3122,15.1,18.3,0.6,2.0,0.0,S,37.0,SW,S,15.0,28.0,60.0,72.0,1019.9,8.0,17.5,No,No
3123,4.1,17.6,0.0,1.8,1.2,NNE,44.0,E,NNE,15.0,24.0,61.0,54.0,1028.0,7.0,8.3,No,Yes
3124,17.1,28.4,0.0,7.4,9.2,NNE,30.0,NNW,N,11.0,13.0,54.0,72.0,1015.6,4.0,24.3,No,Yes
3125,24.4,32.3,2.2,7.6,2.2,ESE,35.0,SE,NE,17.0,19.0,75.0,55.0,1012.2,7.0,26.8,Yes,No
3126,23.2,32.6,0.0,6.0,10.7,SE,39.0,SSE,ESE,17.0,20.0,61.0,49.0,1016.0,2.0,29.0,No,Yes
3127,18.7,40.2,0.0,2.4,10.1,NNW,59.0,NE,N,6.0,24.0,80.0,12.0,1019.4,5.0,21.4,No,No
3128,14.7,21.2,0.0,5.6,4.7,SSE,31.0,ESE,S,9.0,20.0,80.0,54.0,1026.0,7.0,16.9,No,No
3129,8.3,24.7,0.0,3.6,9.0,WNW,35.0,NW,WSW,11.0,22.0,82.0,35.0,1025.0,1.0,14.9,No,No
3130,9.7,26.7,0.0,2.6,9.0,NNE,30.0,NNE,N,11.0,13.0,81.0,33.0,1023.5,1.0,15.4,No,No
3131,14.5,28.2,0.0,8.0,7.9,S,28.0,SE,S,17.0,15.0,44.0,25.0,1019.2,4.0,21.7,No,No
3132,10.4,20.6,2.6,7.8,7.0,SW,57.0,SW,SSW,43.0,31.0,85.0,61.0,1009.8,7.0,12.4,Yes,Yes
3133,11.3,22.8,0.0,5.6,7.6,N,72.0,N,N,31.0,35.0,57.0,37.0,1019.5,2.0,15.1,No,No
3134,21.5,33.4,0.0,18.0,13.3,ESE,48.0,SE,ESE,28.0,13.0,22.0,16.0,1012.2,3.0,26.5,No,No
3135,17.2,24.4,0.0,6.0,6.8,NNE,33.0,E,E,15.0,17.0,58.0,67.0,1019.7,2.0,22.5,No,No
3136,14.1,26.3,0.0,3.6,6.2,WNW,61.0,NNE,NNW,17.0,24.0,53.0,60.0,1013.8,3.0,20.3,No,Yes
3137,11.7,16.9,7.0,12.6,7.1,WSW,76.0,WSW,WSW,31.0,44.0,85.0,55.0,1004.5,7.0,12.6,Yes,No
3138,8.8,13.9,0.0,1.0,1.8,NNW,31.0,NNW,NW,19.0,22.0,94.0,82.0,1032.0,8.0,10.0,No,No
3139,12.0,24.3,0.4,1.2,7.5,NNE,26.0,WSW,NE,6.0,9.0,74.0,57.0,1020.7,7.0,17.8,No,No
3140,13.2,20.5,0.2,5.4,6.0,ESE,52.0,SSE,SE,11.0,28.0,80.0,49.0,1018.9,7.0,15.1,No,No
3141,15.8,31.8,0.0,6.6,11.4,N,37.0,ESE,NNW,11.0,24.0,65.0,40.0,1015.7,0.0,24.0,No,No
3142,10.1,15.7,0.2,0.8,0.0,E,26.0,E,ESE,7.0,13.0,89.0,91.0,1006.5,8.0,12.4,No,Yes
3143,16.5,23.7,0.0,4.6,8.3,NNE,48.0,N,NNE,9.0,33.0,59.0,53.0,1019.9,5.0,20.3,No,No
3144,7.0,14.4,0.2,0.6,4.8,N,28.0,NNE,N,15.0,13.0,92.0,69.0,1027.7,7.0,9.3,No,No
3145,10.2,18.5,3.0,4.4,6.2,SSW,48.0,SSW,SSW,22.0,20.0,75.0,40.0,1019.3,8.0,12.7,Yes,No
3146,15.2,18.7,7.4,5.4,1.9,WSW,59.0,NNW,WNW,15.0,33.0,91.0,69.0,1008.5,7.0,16.3,Yes,Yes
3147,19.4,28.8,0.0,6.2,9.1,ENE,35.0,SSE,ENE,11.0,22.0,66.0,59.0,1019.5,3.0,25.0,No,No
3148,20.2,29.8,0.0,11.0,11.9,SE,52.0,SSE,SE,24.0,20.0,52.0,37.0,1017.1,3.0,22.9,No,No
3149,9.3,17.2,0.0,1.4,6.2,WSW,26.0,W,SW,7.0,15.0,71.0,50.0,1025.4,8.0,11.4,No,No
3150,21.0,37.0,0.0,8.0,9.9,E,52.0,SSE,NNW,13.0,24.0,63.0,24.0,1013.6,1.0,27.5,No,No
3151,5.2,19.4,0.0,3.0,10.3,SE,15.0,E,WNW,9.0,6.0,79.0,32.0,1026.3,1.0,11.4,No,No
3152,18.0,29.0,0.0,5.6,11.0,ENE,35.0,ENE,NNE,9.0,15.0,65.0,58.0,1015.5,3.0,26.6,No,No
3153,26.1,31.3,0.4,11.4,1.9,NNE,37.0,N,NNE,26.0,15.0,90.0,82.0,1009.4,7.0,26.1,No,Yes
3154,16.5,27.8,0.0,8.0,11.2,SE,37.0,ESE,SSW,24.0,20.0,41.0,27.0,1016.4,0.0,19.9,No,No
3155,-3.2,13.9,0.0,0.6,8.6,E,24.0,NE,NNE,6.0,7.0,84.0,38.0,1025.4,1.0,3.0,No,No
3156,13.6,18.8,0.0,4.8,7.3,N,74.0,N,NNW,30.0,44.0,65.0,37.0,1001.3,1.0,14.6,No,Yes
3157,25.8,32.7,1.4,8.2,8.7,ENE,35.0,ENE,ENE,6.0,24.0,69.0,60.0,1012.1,6.0,29.2,Yes,Yes
3158,9.7,13.1,8.6,3.2,7.9,WSW,87.0,W,WNW,35.0,31.0,65.0,67.0,998.8,3.0,11.3,Yes,Yes
3159,13.1,26.8,0.0,9.4,8.1,E,44.0,E,SE,28.0,11.0,38.0,31.0,1018.1,6.0,21.4,No,No
3160,12.4,32.8,0.0,12.0,13.8,SSW,52.0,NW,WSW,9.0,33.0,16.0,4.0,1012.7,1.0,21.2,No,No
3161,8.4,12.8,0.0,1.0,0.0,N,22.0,N,NNE,11.0,9.0,78.0,55.0,1031.8,7.0,9.9,No,No
3162,18.8,30.6,0.0,11.6,10.9,ESE,46.0,SE,SE,31.0,13.0,20.0,10.0,1014.9,1.0,20.5,No,No
3163,12.0,20.9,0.0,4.0,0.6,SE,30.0,WSW,ESE,4.0,13.0,73.0,57.0,1028.3,7.0,15.8,No,Yes
3164,23.7,30.9,0.0,12.0,11.2,NE,35.0,NE,NE,20.0,22.0,51.0,47.0,1017.4,6.0,27.7,No,No
3165,19.6,25.7,58.4,3.6,4.0,SSE,44.0,S,SSE,19.0,24.0,88.0,73.0,1017.6,6.0,21.3,Yes,Yes
3166,11.7,21.4,2.4,0.8,3.0,SSW,24.0,ESE,WNW,2.0,7.0,92.0,76.0,1014.8,8.0,14.1,Yes,Yes
3167,6.2,18.8,0.0,1.0,8.3,WNW,28.0,NNE,WSW,4.0,13.0,98.0,56.0,1026.3,2.0,10.5,No,No
3168,17.0,27.1,0.0,5.4,10.2,NE,43.0,NW,NE,13.0,28.0,68.0,48.0,1019.1,3.0,20.3,No,No
3169,12.6,31.2,0.0,7.0,13.1,S,35.0,E,SE,4.0,24.0,78.0,49.0,1017.3,0.0,19.9,No,No
3170,20.0,30.4,0.4,6.0,9.4,SSE,35.0,N,SE,7.0,24.0,92.0,69.0,1013.0,7.0,21.6,No,No
3171,14.0,15.7,32.2,1.6,0.0,S,33.0,WSW,S,7.0,20.0,93.0,93.0,1014.6,8.0,14.7,Yes,Yes
3172,13.9,33.1,0.0,6.2,11.6,E,72.0,NE,NW,26.0,30.0,45.0,62.0,1014.6,3.0,25.1,No,Yes
3173,7.9,22.3,0.0,6.0,11.2,SW,33.0,SW,E,19.0,17.0,34.0,37.0,1014.4,0.0,19.1,No,No
3174,5.5,28.8,0.0,7.2,12.2,NNW,41.0,N,NNW,15.0,19.0,16.0,5.0,1020.2,0.0,20.6,No,No
3175,15.8,24.8,15.6,5.2,4.1,NW,31.0,SW,NNW,2.0,17.0,100.0,48.0,1010.3,7.0,18.1,Yes,No
3176,7.9,25.2,0.0,4.2,10.3,NNE,48.0,NNE,N,35.0,20.0,62.0,34.0,1019.9,1.0,16.8,No,No
3177,4.8,19.9,0.0,4.8,10.9,SSW,41.0,SSE,SE,15.0,15.0,50.0,34.0,1029.9,6.0,14.8,No,No
3178,19.1,33.6,0.0,11.2,10.3,ESE,35.0,E,WSW,7.0,17.0,53.0,34.0,1012.1,1.0,24.1,No,No
3179,22.3,32.0,30.2,8.0,7.5,E,46.0,E,NW,9.0,19.0,80.0,67.0,1009.5,7.0,26.3,Yes,Yes
3180,18.5,24.1,10.2,7.8,5.5,S,41.0,W,SSW,13.0,20.0,85.0,70.0,1019.9,2.0,20.4,Yes,Yes
3181,18.2,27.0,0.0,7.6,9.3,ENE,35.0,ENE,ENE,9.0,28.0,72.0,69.0,1017.6,4.0,23.9,No,No
3182,2.0,15.8,0.0,0.6,10.1,NE,13.0,NE,WNW,7.0,7.0,88.0,51.0,1031.6,1.0,8.8,No,No
3183,23.3,29.0,4.6,11.0,2.4,N,57.0,NE,WSW,15.0,24.0,91.0,62.0,1001.9,7.0,24.8,Yes,Yes
3184,15.2,31.4,0.0,7.0,10.7,WNW,30.0,SE,WNW,15.0,13.0,39.0,31.0,1014.4,0.0,22.5,No,No
3185,7.5,12.0,7.8,0.6,6.3,SW,46.0,SW,WSW,22.0,13.0,85.0,75.0,1012.2,7.0,8.3,Yes,Yes
3186,25.0,32.6,7.8,4.4,7.2,W,46.0,SSW,WSW,22.0,13.0,81.0,62.0,1009.3,7.0,27.1,Yes,No
3187,10.0,29.6,0.0,4.6,10.5,N,41.0,NE,NNE,17.0,22.0,41.0,13.0,1024.4,0.0,19.7,No,No
3188,21.1,35.3,0.6,4.2,9.5,ESE,43.0,ENE,N,11.0,9.0,74.0,39.0,1007.5,7.0,25.7,No,Yes
3189,13.4,23.4,0.0,4.8,8.7,WSW,52.0,W,W,19.0,13.0,42.0,38.0,1003.4,1.0,17.8,No,No
3190,7.1,19.8,2.0,3.2,7.7,W,39.0,SSE,NW,13.0,15.0,96.0,56.0,1018.4,5.0,10.7,Yes,Yes
3191,4.9,18.5,0.0,4.0,9.8,NNE,39.0,N,N,13.0,17.0,66.0,43.0,1032.2,6.0,10.5,No,No
3192,3.8,20.3,0.0,3.6,10.0,E,26.0,E,NE,19.0,4.0,67.0,35.0,1020.7,2.0,11.3,No,No
3193,18.0,33.2,0.0,6.6,11.8,E,28.0,ENE,NE,19.0,13.0,44.0,18.0,1020.6,2.0,22.0,No,No
3194,10.0,19.0,12.8,1.0,5.4,NW,61.0,N,WNW,11.0,22.0,96.0,63.0,1014.8,7.0,11.9,Yes,Yes
3195,8.2,12.7,0.0,2.0,0.0,SSE,37.0,S,S,17.0,20.0,81.0,86.0,1021.1,7.0,10.5,No,Yes
3196,6.7,18.4,0.0,1.6,8.7,WNW,26.0,WNW,SSE,19.0,17.0,92.0,71.0,1032.5,1.0,10.2,No,No
3197,18.9,26.3,0.0,3.0,8.8,SSW,31.0,WNW,E,13.0,24.0,82.0,70.0,1017.5,1.0,21.3,No,No
3198,18.7,30.9,0.0,7.6,11.2,NNE,31.0,NNW,NE,9.0,13.0,49.0,55.0,1015.0,1.0,25.9,No,No
3199,20.0,25.0,0.0,6.0,1.1,SE,37.0,ESE,E,13.0,22.0,64.0,58.0,1020.7,7.0,21.8,No,No
3200,18.0,46.7,0.0,10.8,8.5,NNW,74.0,NE,NW,6.0,41.0,38.0,8.0,1003.0,2.0,30.3,No,No
3201,7.0,12.6,0.2,1.4,0.2,N,30.0,NW,WSW,13.0,9.0,84.0,80.0,1009.4,7.0,8.9,No,Yes
3202,14.2,31.5,0.0,2.8,5.9,SW,35.0,E,ESE,15.0,15.0,31.0,18.0,1016.4,4.0,21.7,No,No
3203,14.0,24.5,0.0,11.4,6.9,N,91.0,N,N,65.0,39.0,36.0,31.0,1004.2,6.0,17.4,No,No
3204,9.9,22.9,0.2,5.6,11.9,SW,41.0,SSE,SSW,15.0,19.0,49.0,40.0,1011.7,1.0,18.1,No,No
3205,13.5,17.7,0.0,2.0,9.9,S,30.0,S,SSE,15.0,17.0,63.0,61.0,1022.4,2.0,16.5,No,No
3206,11.6,20.2,0.0,3.4,1.5,ENE,33.0,E,SSE,9.0,9.0,40.0,21.0,1019.8,7.0,14.5,No,No
3207,16.7,30.3,0.0,7.6,12.3,ENE,39.0,NNE,ESE,15.0,28.0,82.0,52.0,1018.1,3.0,23.6,No,No
3208,22.7,31.5,0.2,6.0,10.8,ENE,26.0,W,E,2.0,15.0,62.0,52.0,1010.2,5.0,26.9,No,No
3209,16.1,28.7,0.0,7.8,13.0,ENE,35.0,ENE,SSE,13.0,20.0,59.0,26.0,1014.5,2.0,20.7,No,No
3210,19.0,28.6,0.0,9.0,7.4,NNE,39.0,WNW,SE,19.0,19.0,36.0,38.0,1010.0,4.0,22.7,No,No
3211,10.9,26.2,0.0,11.0,11.6,SW,57.0,SSW,SW,26.0,28.0,39.0,25.0,1014.0,0.0,17.2,No,No
3212,8.8,23.7,0.0,5.0,10.6,SE,28.0,SSE,S,11.0,9.0,86.0,48.0,1025.6,0.0,11.8,No,No
3213,11.7,22.9,0.0,4.0,10.0,WNW,24.0,W,E,15.0,13.0,82.0,51.0,1028.7,1.0,13.7,No,No
3214,10.9,21.0,0.4,1.2,3.5,NW,39.0,N,NNW,17.0,20.0,86.0,83.0,1018.9,4.0,15.0,No,Yes
3215,12.7,14.2,3.2,1.2,0.0,S,20.0,SSW,SE,9.0,7.0,87.0,73.0,1026.5,7.0,13.4,Yes,Yes
3216,14.5,23.0,0.0,8.8,7.8,NW,74.0,WNW,WNW,41.0,37.0,57.0,43.0,1012.6,7.0,17.1,No,No
3217,3.8,18.5,0.0,1.0,6.8,NNE,19.0,WNW,NW,7.0,2.0,86.0,54.0,1028.4,2.0,8.4,No,No
3218,17.8,23.3,0.0,8.0,3.0,SSE,37.0,S,S,19.0,17.0,65.0,57.0,1018.6,7.0,18.3,No,No
3219,1.6,12.1,0.0,1.2,2.5,N,54.0,N,N,19.0,30.0,78.0,63.0,1021.5,7.0,7.4,No,No
3220,15.5,25.2,0.0,6.0,7.1,NE,46.0,NW,NNE,17.0,24.0,72.0,60.0,1020.1,6.0,21.3,No,Yes
3221,17.3,31.0,0.0,9.0,11.2,SE,43.0,SE,ESE,28.0,24.0,28.0,11.0,1016.5,3.0,21.6,No,No
3222,17.7,20.6,0.0,4.0,0.0,ENE,31.0,W,E,13.0,2.0,71.0,70.0,1023.5,8.0,18.8,No,No
3223,16.8,26.1,0.0,6.6,11.9,SSE,31.0,SSE,SE,15.0,9.0,64.0,45.0,1021.8,5.0,18.1,No,No
3224,16.4,18.5,9.4,0.4,0.1,S,56.0,SW,SSE,15.0,20.0,91.0,83.0,1008.9,8.0,18.3,Yes,Yes
3225,8.8,15.0,5.2,3.4,3.9,S,50.0,W,SSW,17.0,30.0,58.0,91.0,1024.3,1.0,11.8,Yes,Yes
3226,14.1,28.1,0.0,5.6,12.7,S,37.0,SSE,S,13.0,13.0,76.0,37.0,1017.3,1.0,17.9,No,No
3227,11.1,18.3,0.0,1.6,2.0,S,22.0,NE,SSW,7.0,11.0,80.0,70.0,1023.6,7.0,14.0,No,No
3228,18.5,26.9,11.8,6.0,12.8,NE,28.0,SSW,ENE,7.0,17.0,68.0,63.0,1010.7,1.0,24.7,Yes,No
3229,21.4,31.6,0.0,7.8,9.8,N,33.0,NNW,N,4.0,26.0,63.0,43.0,1014.1,2.0,27.4,No,No
3230,4.5,13.0,1.2,2.6,4.9,ESE,35.0,SE,SE,17.0,22.0,72.0,71.0,1025.5,7.0,10.6,Yes,Yes
3231,14.2,32.8,0.0,5.8,10.1,N,65.0,NE,N,11.0,30.0,62.0,30.0,1006.3,2.0,21.6,No,No
3232,6.3,12.5,0.0,4.0,5.4,NW,85.0,NNW,WNW,39.0,17.0,51.0,60.0,997.0,1.0,9.0,No,Yes
3233,21.1,25.8,0.0,10.2,9.6,ENE,54.0,E,E,30.0,31.0,70.0,62.0,1019.7,7.0,23.2,No,Yes
3234,4.8,12.7,9.0,3.2,0.0,SSW,59.0,W,SW,22.0,33.0,90.0,63.0,1019.6,8.0,8.6,Yes,No
3235,13.1,19.4,3.4,6.0,8.4,WNW,70.0,NW,WNW,33.0,39.0,59.0,69.0,1007.3,1.0,17.9,Yes,No
3236,11.9,24.3,4.2,5.8,10.9,NNW,28.0,NE,SW,9.0,7.0,77.0,43.0,1015.1,1.0,14.0,Yes,No
3237,5.9,14.5,0.0,2.4,9.8,N,43.0,N,N,20.0,24.0,65.0,57.0,1019.8,1.0,9.4,No,Yes
